timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp_marked
297185700,0.9099526,0.014820294,-0.012193395,0.4142682,0.16373499,0.12521955,9.782197,0.1814596,-4.594356,-5.432378,0
297202367,0.9103429,0.015087926,-0.012122645,0.4134023,-0.1931948,0.24480377,9.740524,1.4367638,0.2971522,-5.629915,0
297219034,0.9107812,0.015092051,-0.011361918,0.41245708,0.23364438,0.09821069,9.75548,1.7368293,5.3594384,-6.3123145,0
297235701,0.91127414,0.015074261,-0.010594937,0.4113879,0.6133913,0.0457148,9.885067,1.6021067,5.4520164,-7.2427354,0
297252368,0.91172355,0.015162345,-0.010725025,0.41038445,0.52861774,0.0919096,9.897592,-0.2623125,-0.46369237,-6.622741,0
297269035,0.9122339,0.015434314,-0.011430589,0.4092197,0.5219633,0.17630602,10.042708,-0.751464,-4.6017714,-7.7595997,0
297285702,0.912637,0.016121054,-0.01255773,0.40826008,0.20077185,0.28934604,10.056468,0.69133186,-8.39915,-6.1569753,0
297302369,0.91299707,0.016941372,-0.012889787,0.40741074,-0.3836245,0.41050744,9.795497,3.7753572,-3.7768877,-5.444851,0
297319036,0.9134178,0.017275823,-0.011872079,0.40648356,-0.17289555,0.16526851,9.448501,4.491951,6.0517006,-6.2197523,0
297335703,0.91395813,0.017110933,-0.01020722,0.4053192,0.46149728,0.06865254,9.660189,3.131097,11.492126,-8.078226,0
297352370,0.91449505,0.016898192,-0.009640221,0.4041293,0.77892643,0.08559845,9.870714,-0.2301558,4.7237577,-8.095652,0
297369037,0.9147935,0.016955893,-0.010606462,0.4034267,0.5110928,0.19537544,9.898119,-2.7295587,-5.626189,-4.208705,0
297385704,0.9149632,0.017068652,-0.012045638,0.40299663,0.16027811,0.30369532,9.865828,-3.6601968,-8.730745,-2.0893054,0
297402371,0.9150738,0.017265996,-0.012963269,0.4027082,-0.14718542,0.3921963,9.915385,-1.6645182,-5.6728554,-1.10077,0
297419038,0.91514456,0.017546033,-0.013044589,0.40253273,0.10764997,0.32238728,9.84935,1.1857975,-0.6311866,-0.38565043,0
297435705,0.91549593,0.017530851,-0.012346201,0.40175563,0.5024536,-0.02882964,9.801871,1.3981397,5.043877,-5.016055,0
297452372,0.9158935,0.017640168,-0.012286507,0.40084565,0.82831526,0.013880693,10.099507,0.40115255,0.6679857,-5.914434,0
297469039,0.9163766,0.018062027,-0.013031444,0.39969733,0.63320744,0.083681434,10.154439,0.1215771,-5.2810197,-7.579414,0
297485706,0.9168094,0.01875741,-0.013940291,0.39864075,0.23526007,0.18450913,10.030879,1.4091151,-7.0579915,-6.866421,0
297502373,0.9172853,0.01928936,-0.014514495,0.39749837,0.08910613,0.19974463,9.809234,1.2823962,-4.5079136,-7.5542116,0
297519040,0.91753656,0.019576892,-0.014733906,0.39689615,0.22006498,0.10732709,9.433007,0.7942948,-1.5536281,-3.5545824,0
297535707,0.91778624,0.019353274,-0.014428599,0.3963403,0.5537605,-0.03050576,9.442109,-0.9932094,3.1570408,-3.2767994,0
297552374,0.9182144,0.018943904,-0.014645104,0.39535978,0.9955703,-0.22312017,9.709846,-3.6527426,0.33204943,-6.3557277,0
297569041,0.91861403,0.018895485,-0.016094018,0.3943759,0.86777735,0.12164544,10.137607,-4.7198462,-8.431628,-6.176031,0
297585708,0.91870326,0.019170742,-0.018411769,0.39405325,0.075022906,0.27769208,9.971511,-4.91777,-14.744372,-1.0802164,0
297602375,0.91849345,0.019416576,-0.020263216,0.39443934,-0.056400865,0.40500727,9.881617,-3.7112696,-11.664441,4.1481524,0
297619042,0.91824514,0.019506754,-0.021187559,0.39496434,0.13760965,0.22798716,9.73458,-2.1559494,-5.375376,5.0273833,0
297635709,0.91840935,0.019195784,-0.02052364,0.39463237,0.5414738,0.1485698,9.674372,-0.55577004,5.685655,-1.6562837,0
297652376,0.9187628,0.01890567,-0.020362103,0.39383134,0.76810986,0.18274468,9.656117,-1.878333,2.4216874,-5.06942,0
297669043,0.9190858,0.018452305,-0.02120295,0.39305425,0.4453954,0.17419697,9.519947,-5.6163664,-3.468882,-4.6824503,0
297685710,0.919063,0.01780059,-0.022904474,0.3930417,-0.052532926,0.25259852,9.6599245,-9.040417,-8.3249655,1.2204523,0
297702377,0.91858095,0.01718971,-0.024853554,0.3940763,-0.3168119,0.4379399,9.904582,-9.230467,-9.944793,9.10232,0
297719044,0.9183463,0.016591901,-0.025233483,0.39462397,0.3275133,0.33137712,9.900267,-5.0093193,-0.08680144,5.17066,0
297735711,0.9185604,0.015950281,-0.024418868,0.3942031,0.8482649,0.09037931,9.856737,-2.264637,7.5413604,-2.2915301,0
297752378,0.91879505,0.015390175,-0.02447821,0.3936747,0.72312313,0.045494594,9.776687,-4.1387568,1.793203,-2.9441543,0
297769045,0.91905266,0.014552163,-0.025493901,0.3930403,0.6134614,-0.2848504,9.602012,-8.503035,-3.5030115,-3.5273561,0
297785712,0.9192591,0.013203483,-0.027137581,0.39249462,0.26355046,-0.21617006,9.647944,-13.405633,-6.0910883,-2.677259,0
297802379,0.9192108,0.011770696,-0.028851,0.39253104,-0.28754836,0.35122955,9.829275,-13.9932165,-6.3000503,1.7106799,0
297819046,0.9190333,0.010448183,-0.029190842,0.39295864,0.34055233,0.38511282,9.98218,-9.501893,2.0878391,4.3993993,0
297835713,0.9190278,0.00934471,-0.02849467,0.39305052,0.80202764,-0.06706422,9.902047,-5.399171,8.052269,1.695465,0
297852380,0.91968,0.008190966,-0.028163722,0.39157173,0.9077479,-0.3472019,9.848655,-7.053716,5.9086676,-9.973054,0
297869047,0.92066497,0.0068877717,-0.029350687,0.38918784,0.6760404,-0.3281862,9.887951,-12.278798,-3.2729363,-16.4778,0
297885714,0.92132735,0.005578142,-0.03204485,0.38742465,0.35254398,-0.12226839,9.659914,-16.211617,-12.831604,-11.612412,0
297902381,0.9218622,0.0039565843,-0.034191232,0.38598636,-0.025037017,0.030098313,9.440469,-16.651905,-8.546753,-9.167479,0
297919048,0.92229927,0.0017833691,-0.034099802,0.3849651,0.32067844,0.055869043,9.411068,-14.109256,7.0882254,-6.197652,0
297935715,0.92243135,-0.00032043594,-0.03299644,0.3847488,0.7638697,-0.08375235,9.777392,-10.798759,13.259213,-0.31297466,0
297952382,0.92266846,-0.002148596,-0.03250398,0.38421607,0.9625086,-0.2114547,9.913808,-10.738413,8.68049,-2.6623778,0
297969049,0.9228282,-0.0035383517,-0.03300559,0.383779,0.7740842,-0.14669412,10.028246,-10.563154,1.1982841,-1.9632525,0
297985716,0.92287856,-0.004444786,-0.033821203,0.38357738,0.10448461,0.025953606,10.124872,-8.274478,-2.0995119,-0.29860568,0
298002383,0.92292243,-0.005246771,-0.033918902,0.38345328,0.0075052273,-0.14426017,9.963493,-5.7012973,2.1757157,0.20834011,0
298019050,0.92299104,-0.006335546,-0.033034936,0.3833488,0.42142048,-0.39308718,9.664143,-4.927872,9.165079,0.3689575,0
298035717,0.92313427,-0.007513278,-0.032065894,0.38306463,0.89643157,-0.5551129,9.753784,-5.30566,9.964029,-0.94270146,0
298052384,0.9234251,-0.008490593,-0.0320911,0.38234052,1.2756569,-0.5695435,9.993132,-6.741328,3.181719,-4.220564,0
298069051,0.92355174,-0.009002075,-0.033249676,0.38192388,0.686171,-0.40361962,10.054987,-6.704637,-5.291469,-2.0038738,0
298085718,0.9236116,-0.009400166,-0.03400463,0.38170287,0.18206172,-0.26897725,9.994475,-4.88415,-3.0534568,-0.588042,0
298102385,0.9236528,-0.009672236,-0.0340116,0.3815954,0.07837551,-0.22813764,9.906816,-2.0958745,1.3534712,0.20038737,0
298119052,0.92389035,-0.010115809,-0.03328314,0.38107288,0.25299895,-0.37869668,9.669131,-1.3398004,6.5465612,-2.8604136,0
298135719,0.9243118,-0.01076629,-0.03249137,0.38010016,0.4664683,-0.31601623,9.536245,-2.5785723,7.563836,-6.151494,0
298152386,0.9248187,-0.01165704,-0.03183313,0.37889493,0.72661465,-0.47329733,9.435013,-4.500204,7.379451,-7.8085217,0
298169053,0.92511636,-0.012734324,-0.03225421,0.37809688,0.5690431,-0.5471333,9.565094,-8.425454,0.9245227,-4.7193975,0
298185720,0.9249144,-0.013777171,-0.033328593,0.3784611,0.04924135,-0.38322765,9.813565,-9.690607,-3.5326457,3.9068666,0
298202387,0.9246897,-0.014675552,-0.03353889,0.37895778,-0.108048536,-0.14642747,10.155945,-6.495523,1.5678754,4.856765,0
298219054,0.92446923,-0.01521274,-0.03294627,0.3795261,0.20253904,-0.17774488,10.172391,-2.0908415,5.7242665,5.298839,0
298235721,0.9245246,-0.015580389,-0.031819593,0.37947243,0.52394027,-0.36130387,9.981175,0.2677232,8.803477,0.64457566,0
298252388,0.92476785,-0.015925579,-0.031231996,0.37891346,0.8614564,-0.5998881,9.622686,-1.0866958,5.4135847,-3.1204343,0
298269055,0.9248333,-0.01676897,-0.032048903,0.37864915,0.7621822,-0.8629019,9.21737,-7.869235,-2.2882903,-0.831222,0
298285722,0.92444265,-0.01795056,-0.034252685,0.37935516,0.38793764,-0.86169344,9.546959,-13.468543,-10.438173,6.440878,0
298302389,0.92416024,-0.019220408,-0.036315642,0.37978914,0.41900796,-0.76894367,10.231888,-13.712453,-9.253981,4.4689403,0
298319056,0.92421097,-0.020273443,-0.037279174,0.37951773,0.47990572,-0.70983183,10.577522,-9.595878,-2.6581128,-0.79198337,0
298335723,0.9246686,-0.020892186,-0.03756558,0.37833908,0.8645574,-0.68955266,10.624379,-5.2452264,0.7420449,-7.636313,0
298352390,0.92512804,-0.020491272,-0.03830838,0.37716153,1.1478945,-0.5331415,10.658209,0.05050185,-4.8110394,-7.9640923,0
298369057,0.92577636,-0.019767601,-0.03969167,0.3754625,1.072204,-0.9887256,10.004965,0.3316015,-9.597855,-11.943928,0
298385724,0.9268276,-0.02002366,-0.042204317,0.37257048,0.74500537,-1.3831352,9.104129,-9.090123,-13.98426,-20.465992,0
298402391,0.9272468,-0.020851573,-0.045889016,0.3710427,0.10582808,-0.68426937,8.9455185,-15.426493,-20.358923,-10.14929,0
298419058,0.9273858,-0.022146223,-0.04804909,0.37034634,-0.10431402,-0.39536986,9.500517,-14.290415,-9.656765,-3.7672472,0
298435725,0.92765886,-0.02346528,-0.048214823,0.3695592,0.8409528,-0.47481507,9.819891,-9.377913,3.1784024,-4.3741894,0
298452392,0.928289,-0.025655987,-0.050848175,0.36747244,1.7993479,-1.6093918,8.996566,-21.580881,-10.016911,-13.682136,0
298469059,0.92836165,-0.02785975,-0.05762363,0.36612603,0.9802897,-0.86520296,9.803991,-31.967806,-36.744373,-8.273357,0
298485726,0.92809415,-0.029528832,-0.062851675,0.3658129,-0.03656501,-0.3204645,10.64958,-24.31541,-28.545662,-0.7379184,0
298502393,0.9281204,-0.030559378,-0.0637659,0.36550328,-0.3912577,-0.4375302,10.546709,-9.331042,-2.5001717,-0.85413253,0
298519060,0.9284927,-0.031579483,-0.061544366,0.36485144,0.108120315,-0.9019135,9.712132,-1.4624611,17.705034,-3.2538025,0
298535727,0.9294013,-0.03344381,-0.058722742,0.3628312,1.1127216,-1.4530277,9.11408,-5.8091683,24.176682,-12.847429,0
298552394,0.9300798,-0.035424825,-0.05899068,0.36085588,1.6624271,-1.2023075,9.511415,-14.296118,4.6226697,-12.649016,0
