timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
211007403,0.9095864,-0.035586555,0.06450464,0.40893322,-1.2710881,0.19454227,9.565573,-0.90319234,15.454297,13.288365,0
211040737,0.90772635,-0.03700166,0.0688329,0.4122215,-1.5761383,0.22788957,9.75744,0.57289857,15.229203,13.037929,0
211074071,0.9057245,-0.038513914,0.07325744,0.41570884,-1.6071094,0.39999738,9.722276,0.33819535,15.675609,13.849567,0
211107405,0.90338707,-0.041348796,0.07737907,0.41975638,-1.5278677,0.37002668,9.6704645,-4.401864,16.633625,15.699421,0
211140739,0.9011024,-0.043984156,0.081090145,0.42368075,-1.7952368,0.13190842,9.885131,-4.338936,15.074566,15.244214,0
211174073,0.8988537,-0.045732357,0.084685184,0.42755097,-1.8511224,0.106415346,9.815346,-1.7416675,13.421459,15.255315,0
211207407,0.89651746,-0.04698961,0.088314794,0.43156692,-2.030663,0.16949801,9.636245,-0.23220608,12.809802,15.983862,0
211240741,0.89393765,-0.04850588,0.09197937,0.43596244,-2.1466887,0.3645717,9.76383,-1.1346312,13.314581,17.438517,0
211274075,0.89075226,-0.051598113,0.09502355,0.44144002,-2.143102,0.5263338,9.997577,-7.353695,13.781217,21.066845,0
211307409,0.887165,-0.055311806,0.09715849,0.4477053,-2.3311198,0.3492717,9.927162,-10.968662,11.931683,23.726383,0
211340743,0.88341725,-0.057575688,0.099700734,0.45422438,-2.2757514,0.32747433,9.7907915,-6.037538,10.947698,25.306587,0
211374077,0.8794366,-0.05921238,0.10229282,0.46110973,-2.2282414,0.40103057,9.708904,-4.2298465,10.128033,27.010109,0
211407411,0.8754044,-0.06031313,0.10454083,0.4680829,-2.2906086,0.5157322,9.757606,-3.1995625,8.239864,27.478273,0
211440745,0.8709392,-0.061862398,0.10695617,0.47560415,-2.3463204,0.55221605,9.833976,-4.570957,9.508819,29.702768,0
211474079,0.8664115,-0.06362109,0.10850194,0.4832304,-2.4481254,0.3117577,10.101263,-6.6754413,7.249837,29.860426,0
211507413,0.86196446,-0.06489565,0.10961335,0.4907054,-2.5065749,0.2620565,10.065294,-5.8836403,5.156547,29.367376,0
211540747,0.85742354,-0.064873196,0.11070954,0.49835765,-2.641304,0.27361056,10.346412,-2.155459,2.9211192,30.538776,0
211574081,0.85287654,-0.06334777,0.111103036,0.5062072,-2.734001,0.15211703,10.294044,0.9938891,-1.7647141,31.54611,0
211607415,0.8482562,-0.06170532,0.110902354,0.51415503,-2.8213658,0.041173954,10.128526,0.2517733,-3.702235,31.87235,0
211640749,0.8434702,-0.060467232,0.110353656,0.5222304,-2.7205508,0.23950775,10.14817,-1.6239591,-3.9652185,32.307865,0
211674083,0.8383906,-0.05941653,0.10877434,0.53079176,-2.6057265,0.41521978,10.336717,-4.262077,-6.605538,33.957577,0
211707417,0.8330656,-0.059444252,0.106100015,0.53964067,-2.6547778,0.22380319,10.244873,-9.524859,-7.759457,34.60824,0
211740751,0.8277441,-0.059141066,0.10286014,0.5484184,-2.6750364,0.009056218,10.051003,-9.596297,-9.979484,34.39826,0
211774085,0.82265496,-0.057681393,0.09966211,0.55675834,-2.6155992,-0.1674306,9.932579,-6.0200405,-12.034105,33.126617,0
211807419,0.81813186,-0.054705445,0.09633647,0.5642587,-2.5332167,-0.25023013,10.024456,-1.5705065,-15.324682,30.157795,0
211840753,0.8138003,-0.051534332,0.0922361,0.5714601,-2.3611476,-0.12739235,10.202594,-2.383909,-17.889198,28.86007,0
211874087,0.80949146,-0.049362138,0.087632954,0.5784535,-2.3008163,-0.14349182,10.178647,-6.0910907,-17.303724,27.824001,0
211907421,0.8052339,-0.046896122,0.083109714,0.58522904,-2.1548586,-0.3003552,10.16707,-5.0356426,-17.644318,27.217257,0
211940755,0.8013614,-0.043396395,0.07828759,0.59144616,-2.1270714,-0.47610036,10.185135,-2.5477333,-20.57168,25.140785,0
211974089,0.7982234,-0.03901555,0.073423155,0.5965963,-1.9460006,-0.4629319,10.106857,0.19672415,-22.518742,20.937616,0
212007423,0.7956098,-0.034790162,0.06810145,0.60096407,-1.787093,-0.35799494,10.197731,-0.8932026,-23.482618,17.610743,0
212040757,0.7933537,-0.029560773,0.06255123,0.6048175,-1.6325539,-0.10236544,10.131944,1.5492269,-26.204355,15.672509,0
212074091,0.7911227,-0.024127962,0.0569072,0.608527,-1.5490692,-0.07760177,10.140264,1.9479523,-26.874722,15.255219,0
212107425,0.78889614,-0.018749926,0.050470803,0.612164,-1.3823861,-0.15702488,10.215219,0.16114151,-28.911007,14.967637,0
212140759,0.7870275,-0.013957799,0.043102667,0.6152528,-1.1979188,-0.39423785,10.0065975,-3.2646253,-30.23291,12.562212,0
212174093,0.7854222,-0.009380059,0.035972077,0.61784375,-0.897314,-0.2891629,10.082647,-3.2496364,-29.153215,10.632652,0
212207427,0.78408545,-0.0047372705,0.028063873,0.62000066,-0.77365524,-0.49329773,10.303597,-4.6578555,-31.411125,8.874151,0
212240761,0.7832322,0.0009585396,0.02016621,0.62140197,-0.57393265,-0.648905,10.056224,-1.7096759,-33.66274,5.9070225,0
212274095,0.78273815,0.0074598487,0.012919895,0.62217295,-0.36733618,-0.44307053,9.917385,1.8995486,-33.657413,3.4949384,0
212307429,0.7824311,0.014330126,0.0054397774,0.6225491,-0.30143464,-0.43953842,9.75432,2.4109883,-35.095104,2.056246,0
212340763,0.78229004,0.020093897,-0.0025064927,0.6225857,-0.19302368,-0.42459425,9.656519,-1.5590767,-34.00213,0.7819269,0
212374097,0.7829152,0.025949745,-0.010097908,0.62150586,0.05493185,-0.4942807,9.52427,-0.6091373,-33.31783,-3.8962913,0
212407431,0.7838462,0.03050581,-0.018057965,0.6199429,0.4264931,-0.15793125,9.680513,-4.934308,-31.566696,-5.771779,0
212440765,0.78480184,0.035701122,-0.026234265,0.618162,0.4680524,-0.25074786,9.491649,-3.68537,-33.534492,-6.435867,0
212474099,0.78595877,0.040508393,-0.033870395,0.6160208,0.5720244,-0.41609126,9.35006,-3.6376214,-31.279985,-7.869639,0
212507433,0.7874738,0.045391425,-0.040935535,0.6133107,0.8596856,-0.3061796,9.333641,-2.3363914,-29.936966,-10.263282,0
212540767,0.7890782,0.049613804,-0.04793911,0.6104071,1.1804135,-0.24799776,9.31445,-4.0331697,-28.39569,-10.89478,0
212574101,0.79077756,0.053749036,-0.05478245,0.6072738,1.2092679,-0.46731973,9.274321,-3.9839282,-27.80206,-11.730335,0
212607435,0.7928937,0.058527812,-0.060732752,0.60349506,1.2485292,-0.54136324,9.223019,-0.5649018,-26.759403,-14.645111,0
212640769,0.795605,0.06322602,-0.06651623,0.5988254,1.5023589,-0.44630763,9.188732,-0.74138296,-26.193521,-18.332436,0
212674103,0.79870945,0.067109235,-0.07188198,0.5936274,1.8173414,-0.40012497,9.002075,-2.3131592,-23.398172,-20.493408,0
212707437,0.80208635,0.06956737,-0.077557765,0.5880506,1.7579722,-0.3641148,9.122581,-7.011124,-21.360655,-21.6615,0
212740771,0.80586934,0.07084791,-0.08347237,0.58188367,1.5674388,-0.36795884,9.249329,-10.993785,-19.672525,-23.74509,0
212774105,0.80975896,0.07298494,-0.08885278,0.5753865,1.7610252,-0.40708572,8.759814,-7.672939,-19.957575,-25.261072,0
212807439,0.8139573,0.074220635,-0.09329562,0.56856096,2.0254297,-0.16183677,8.667798,-8.503597,-15.553449,-26.751368,0
212840773,0.8183878,0.07385041,-0.09804978,0.5614042,2.2087553,-0.06536876,8.666945,-13.770649,-13.295436,-27.538641,0
212874107,0.8230446,0.07243595,-0.102040015,0.554021,2.2254035,-0.19535823,8.542493,-15.366351,-9.111618,-28.45217,0
212907441,0.828021,0.07113105,-0.104760826,0.546212,2.2370722,-0.19993147,8.463135,-12.867238,-5.7220964,-30.62357,0
212940775,0.83306026,0.06898214,-0.10634786,0.53846365,2.365929,-0.0678893,8.703497,-13.133193,-0.87167764,-30.540966,0
212974109,0.83829594,0.06576842,-0.10821033,0.5303073,2.2547135,-0.18520685,8.938511,-16.88846,0.28600618,-31.618008,0
213007443,0.8434981,0.06400857,-0.108969584,0.5220541,2.3625329,-0.2727669,8.589572,-10.715668,0.7806208,-32.62677,0
213040777,0.84873706,0.06326434,-0.10809977,0.5137686,2.2499802,-0.1669566,8.563224,-4.86648,3.6894834,-33.524544,0
213074111,0.8539215,0.062647894,-0.106551796,0.50551057,2.2645502,-0.02501207,8.856964,-3.274996,5.429217,-33.546375,0
213107445,0.85916364,0.059861977,-0.10525463,0.49716866,2.1108255,0.037000634,9.154888,-10.123471,8.466701,-33.044106,0
213140779,0.8644428,0.055950515,-0.1041909,0.488624,2.076023,0.18412578,9.251193,-13.929849,9.67199,-33.252857,0
213174113,0.86951464,0.051819198,-0.10315432,0.4802284,2.054867,0.22709681,9.348321,-14.538975,9.914504,-32.383636,0
213207447,0.874437,0.047906924,-0.1020002,0.47187045,1.9455884,0.21586297,9.016708,-13.652853,9.857439,-32.126858,0
213240781,0.87905604,0.04369411,-0.10002245,0.4640558,2.1756375,0.39574528,9.213122,-12.982785,12.803939,-30.033571,0
213274115,0.88333124,0.040112723,-0.097648084,0.4567086,2.064535,0.57950455,9.212808,-10.231077,12.947573,-28.34189,0
213307449,0.8871905,0.037027735,-0.094469525,0.45010948,2.1284785,0.5222789,9.046705,-7.1552057,14.57429,-25.684639,0
213340783,0.8907815,0.034330953,-0.09029108,0.4440472,2.056678,0.532006,8.922819,-4.2171445,17.005352,-23.873947,0
213374117,0.89401966,0.03294969,-0.08501844,0.4386524,2.0195549,0.70318645,8.9944515,1.7287458,18.31834,-21.813736,0
213407451,0.8968434,0.030639661,-0.08012798,0.43395135,1.7731509,0.61053234,9.294613,-1.4540727,18.503136,-18.722687,0
213440785,0.8995937,0.029296342,-0.07492089,0.42925587,1.236473,0.3807835,8.987395,2.0038898,18.01757,-18.893364,0
213474119,0.9023071,0.028150586,-0.06893424,0.42461565,1.4713421,0.50560397,9.153273,3.7796268,20.132343,-18.79666,0
213507453,0.9047748,0.025829086,-0.06316701,0.4203884,1.3385366,0.50201976,9.158178,-0.06885405,21.150066,-16.847227,0
213540787,0.90688926,0.023058236,-0.05625765,0.41696072,1.2530178,0.6596515,9.003433,0.38601676,25.346462,-13.843295,0
213574121,0.90838164,0.01873214,-0.049029622,0.414836,0.93091583,0.5939091,9.831466,-3.7093673,28.552153,-8.609574,0
213607455,0.909525,0.013374877,-0.0428624,0.41321826,0.7110626,0.5510447,10.037758,-8.338932,26.68229,-6.2807994,0
213640789,0.91054904,0.009257923,-0.036469698,0.41168633,0.69654757,0.35768682,9.57996,-4.1273675,25.60998,-6.038331,0
213674123,0.9113635,0.0056292177,-0.029463151,0.410509,0.79871935,0.6534143,9.7007675,-1.6832078,26.825153,-4.7092967,0
213707457,0.91177595,0.0020416821,-0.022847593,0.41004822,0.5017007,0.720761,9.571944,-2.030811,25.515373,-1.8780491,0
213740791,0.9118754,-0.0012591073,-0.015209448,0.41018447,0.38670993,0.75300086,9.509609,0.35293743,28.295807,0.4179816,0
213774125,0.9114457,-0.005467242,-0.0076813907,0.41131368,0.24942325,0.8210087,10.125629,-2.6037037,29.198257,4.3337827,0
213807459,0.910582,-0.008404921,-0.0007394708,0.41324347,0.1554707,0.6565267,9.932239,0.5544853,25.538675,7.4268517,0
213840793,0.90958625,-0.010281534,0.0067503545,0.41533408,-0.038453728,0.5681865,9.832383,4.64464,25.742332,8.145888,0
213874127,0.90837216,-0.011658257,0.014411213,0.41775283,-0.20622437,0.7620596,10.114935,6.430027,25.558058,9.513145,0
213907461,0.90667427,-0.014826011,0.020763991,0.42106012,-0.36406213,0.7448108,10.279192,-1.1123201,24.034698,12.85485,0
213940795,0.90469706,-0.017985476,0.026266439,0.42486548,-0.6559976,0.31352192,10.021875,-2.373654,21.366943,14.777742,0
213974129,0.90273553,-0.019692326,0.03201111,0.4285523,-0.66179293,0.3897106,10.013376,2.505376,20.00467,14.533152,0
214007463,0.9003961,-0.02267155,0.03742891,0.43286592,-0.6905593,0.54979384,10.215144,-2.0251143,20.864836,16.881416,0
214040797,0.8978882,-0.024991972,0.042785764,0.43742716,-1.050819,0.13616121,9.95124,-0.12723236,19.698835,17.987783,0
214074131,0.8955133,-0.024963954,0.049240697,0.4415985,-1.1471374,0.2639183,10.050488,8.838745,19.5715,17.018183,0
214107465,0.8929037,-0.02527407,0.054735515,0.4461942,-1.1200657,0.6238093,10.046764,6.2439265,17.13402,18.543991,0
214140799,0.88989246,-0.026602931,0.05955164,0.45148456,-0.9367723,0.7276551,9.828328,1.9040192,16.630733,21.052074,0
214174133,0.88648784,-0.028275918,0.06381998,0.45745802,-1.107026,0.72237706,9.846626,-0.18183939,15.509723,23.645546,0
214207467,0.8829365,-0.028361998,0.06829596,0.46363294,-1.3828756,0.53288805,9.828927,4.9164567,13.662098,24.87075,0
214240801,0.8792208,-0.027752481,0.07283255,0.46999678,-1.4721928,0.7029504,10.170869,7.059752,12.760199,25.87819,0
214274135,0.8751881,-0.026962137,0.076486684,0.4769378,-1.4610138,0.7309223,10.390014,6.0012326,9.828497,28.103127,0
214307469,0.8708827,-0.025996124,0.07974702,0.4842817,-1.8392627,0.4996763,10.510562,5.748232,8.393791,29.783989,0
214340803,0.8665565,-0.02316929,0.08283395,0.49161226,-1.9987726,0.3787719,10.6907,11.033446,4.7856283,30.264399,0
214374137,0.86208165,-0.020061888,0.085103735,0.4991703,-1.7463101,0.6745368,10.815369,10.412473,1.9044645,31.202795,0
214407471,0.85755175,-0.018611137,0.085472055,0.50690645,-1.6036097,0.76627964,10.934499,2.183087,-0.8800069,31.218039,0
214440805,0.85304356,-0.018012878,0.08394072,0.51473,-1.666697,0.65671724,10.883882,-3.6638591,-5.0039988,31.067984,0
214474139,0.84861547,-0.016259482,0.08101687,0.5225175,-1.9048227,0.31634212,10.763145,-2.7231073,-11.150763,31.072355,0
214507473,0.84456944,-0.01241225,0.07824336,0.52955365,-1.6465942,0.19873063,10.442255,3.893473,-14.537614,28.773315,0
214540807,0.8404698,-0.0080116205,0.07580668,0.53647053,-1.2529582,0.29485148,10.376062,6.149288,-14.545419,28.686638,0
214574141,0.83643436,-0.0033963807,0.073126465,0.54315704,-1.3285685,0.29171324,10.376867,6.3872976,-15.651884,27.952667,0
214607475,0.83255565,0.0016445129,0.070589155,0.5494239,-1.5067462,0.050461058,10.313373,7.992042,-16.068546,26.558886,0
214640809,0.82898575,0.0088388035,0.06851087,0.55498797,-1.4147062,0.00632393,10.190456,15.200786,-18.901073,24.466854,0
214674143,0.82592213,0.015418878,0.06513038,0.5597981,-0.89682525,0.5991447,10.013865,11.136479,-21.58107,21.238283,0
214707477,0.82284266,0.022722406,0.061381035,0.5644881,-0.83170265,0.50143033,10.227878,12.515076,-24.021082,21.1105,0
214740811,0.8199014,0.0281538,0.056407828,0.5690238,-0.8183857,0.5340964,10.166559,4.873708,-23.89007,20.101606,0
214774145,0.8170391,0.03288123,0.05028841,0.5734439,-0.8397526,0.5449028,10.11058,0.6701374,-25.771994,19.581112,0
214807479,0.8141811,0.041856684,0.043596875,0.5774578,-0.6504749,0.32794943,9.980342,11.552497,-35.80279,19.217382,0
214840813,0.81175953,0.052606672,0.030781481,0.5808034,-0.36739528,0.5754035,9.963165,4.410007,-56.63057,17.614218,0
214874147,0.8094257,0.060193025,0.017643975,0.5838634,0.13735276,0.65508574,9.463249,-5.036618,-51.27597,16.353693,0
214907481,0.8100093,0.04441766,0.02322517,0.58427197,0.4346435,0.8486494,9.163628,-32.915543,46.97223,-2.1761177,0
214940815,0.8080036,0.044540167,0.017964426,0.5872177,-0.15458506,0.16530211,9.67959,-10.226984,-14.5576725,13.014653,0
214974149,0.80760926,0.047906667,0.013781317,0.5876079,0.056462638,0.17163144,9.711801,0.87536,-18.607122,2.682966,0
215007483,0.8076026,0.046342436,0.008392753,0.58784443,0.46396255,1.0067564,9.840677,-15.301846,-12.038976,1.4333807,0
215040817,0.8070796,0.042517863,0.00075873133,0.58891016,0.42504725,0.5139264,9.719801,-26.055574,-13.561044,5.0728407,0
215074151,0.8058522,0.043544114,-0.0058213477,0.59048563,0.35327113,0.14656708,9.771301,-10.358181,-20.383753,7.766836,0
215107485,0.804759,0.040186167,-0.012319773,0.59211236,0.6583117,0.22069037,9.727179,-22.353558,-11.250652,7.7015924,0
215140819,0.805451,0.031807728,-0.016819533,0.5915697,0.1842617,-0.25302824,9.892502,-32.51183,4.2703266,-2.002822,0
215174153,0.80372876,0.015693488,-0.016281705,0.5945666,0.20862848,-0.014196888,9.739397,-43.219627,34.19205,12.590243,0
215207487,0.8041916,0.032114156,-0.02608916,0.5929293,1.049171,-0.28957176,9.198581,25.153759,-61.024437,-5.9404783,0
215240821,0.80456245,0.033688977,-0.030941889,0.5921046,0.813616,0.20488901,9.502655,-5.7009907,-16.978212,-2.7311845,0
215274155,0.8052243,0.03499388,-0.03637162,0.590819,0.9028163,-0.08983508,9.3829775,-7.7026014,-18.048218,-4.49784,0
215307489,0.8057498,0.03629022,-0.04041993,0.58976036,1.1166492,-0.27631566,9.977893,-4.8732166,-14.197077,-3.756102,0
215340823,0.80641556,0.039104767,-0.043836143,0.58842504,1.3467294,-0.5724076,10.53098,0.56008464,-15.539302,-5.105597,0
215374157,0.80740756,0.043588404,-0.04743859,0.5864672,1.1818855,-0.7988486,10.603819,4.677207,-19.465904,-7.717861,0
215407491,0.8091712,0.045684133,-0.053246018,0.58337003,1.3844597,-0.8497011,10.654793,-6.6934114,-20.817482,-11.727265,0
215440825,0.81147295,0.049694855,-0.059450213,0.5792311,1.3889775,-1.0244143,10.495751,-2.4326363,-25.827679,-16.000212,0
215474159,0.8141422,0.054407425,-0.06610819,0.5743197,1.4900521,-0.6875652,9.997326,-1.5952749,-28.54892,-18.970343,0
215507493,0.81716484,0.058993313,-0.073140725,0.568694,1.5936478,-0.77486527,9.522779,-2.9145496,-29.401178,-21.577953,0
215540827,0.820631,0.063525595,-0.079616964,0.562309,1.6825285,-0.5652121,9.016096,-2.2560167,-27.77636,-24.692019,0
215574161,0.82448405,0.067017846,-0.085548736,0.5553531,1.6663611,-0.552749,8.743086,-4.377209,-24.249233,-26.897188,0
215607495,0.8282448,0.07126839,-0.091050595,0.5483083,2.1052055,-0.38898876,8.496511,-1.4108639,-24.526272,-27.304886,0
215640829,0.83244854,0.0742207,-0.09486104,0.5408542,2.2773554,-0.5356753,8.31676,-2.153032,-17.223316,-29.31197,0
215674163,0.837168,0.07666773,-0.0981604,0.53257596,2.004012,-0.14846821,8.282041,-3.0472112,-14.861917,-32.599476,0
215707497,0.8418537,0.076223135,-0.1019538,0.5244794,2.3207119,-0.06077035,8.346274,-12.204143,-10.9527235,-30.916445,0
215740831,0.8463777,0.07733606,-0.10490425,0.51639134,2.1745324,-0.11266332,8.520693,-6.1308126,-11.374952,-31.366991,0
215774165,0.85148066,0.07737911,-0.10724469,0.5074374,2.1781752,-0.022329139,8.44951,-8.627391,-7.7220993,-34.69854,0
215807499,0.8565871,0.076990664,-0.107948415,0.49867746,2.4069006,0.25948223,8.551568,-6.9666867,-2.1253407,-34.4181,0
215840833,0.8613276,0.07756528,-0.107788324,0.4903886,2.3845124,0.16664961,8.527754,-2.3789377,-1.2426962,-32.98781,0
215874167,0.8661661,0.07664719,-0.10777379,0.4819411,2.4205182,-0.011423076,8.334884,-7.1291537,0.83780813,-33.03277,0
215907501,0.87130505,0.07425442,-0.107031174,0.47313762,2.484667,-0.08105555,8.682963,-10.525303,5.467743,-34.23608,0
215940835,0.87612104,0.07431294,-0.106297135,0.46431795,2.378813,-0.1460606,8.824174,-3.119917,1.3329556,-34.659477,0
215974169,0.8817328,0.07080666,-0.10599977,0.4542009,2.4060957,0.43598345,8.829519,-15.232647,5.6682477,-38.43176,0
216007503,0.8872912,0.06635449,-0.104695335,0.4442422,2.2314231,0.32888684,9.147633,-16.458271,10.217149,-37.763824,0
216040837,0.89224267,0.06661325,-0.10138529,0.4349572,2.212061,0.61112946,9.232734,1.3537196,9.075761,-36.93509,0
216074171,0.896993,0.066387504,-0.097659096,0.42598101,2.0112324,0.7071044,8.988798,0.64157534,11.077749,-35.611774,0
216107505,0.9017472,0.06286646,-0.094665006,0.4170601,1.876934,0.89668137,8.951077,-10.577225,13.659608,-34.172073,0
216140839,0.9059959,0.059646387,-0.09210633,0.40881652,1.8177258,0.78616816,8.944236,-9.941632,11.859438,-31.349466,0
216174173,0.90978783,0.05694868,-0.0897968,0.40122387,1.8169059,0.9669093,8.806474,-8.36661,10.337814,-28.785109,0
216207507,0.9134989,0.051260907,-0.087325394,0.39404002,1.8340657,1.1575207,8.726866,-17.35499,15.023456,-26.49187,0
216240841,0.9167707,0.04461046,-0.08353631,0.38802564,1.7693579,0.79540575,8.947278,-18.166958,20.539518,-22.151691,0
216274175,0.91933733,0.039746735,-0.07993578,0.38321066,1.4365906,0.83782023,9.370386,-12.336062,17.542877,-17.900297,0
216307509,0.921524,0.033234864,-0.07810759,0.37893146,1.4811617,0.7282695,9.768527,-19.683807,14.079279,-15.004579,0
216340843,0.9237037,0.028452192,-0.07424336,0.37476787,1.4317276,0.5534728,9.488698,-11.523889,18.286493,-15.315022,0
216374177,0.92585516,0.02545309,-0.068483874,0.3707494,1.3340187,0.47244495,9.156561,-3.381366,22.012888,-15.448221,0
216407511,0.92797434,0.020301305,-0.0619761,0.36689407,1.0844321,0.89255905,9.444698,-9.241778,27.14428,-14.441077,0
216440845,0.92965966,0.015567094,-0.054992337,0.3639606,0.95478195,0.7671507,9.830441,-7.0868993,28.10587,-11.057369,0
216474179,0.93084776,0.012404345,-0.048122726,0.36201343,0.8165167,0.8126448,9.6961565,-1.9991938,25.731993,-7.5614004,0
216507513,0.9316633,0.0071295323,-0.041389346,0.3608886,0.68298155,0.69636774,9.695975,-8.780354,27.896484,-4.0936832,0
216540847,0.9319456,0.0015309035,-0.0356636,0.360838,0.44141304,0.3772067,9.781031,-10.9067,25.018904,0.09351615,0
216574181,0.93207216,-0.0021356314,-0.0292296,0.36108643,0.44259405,0.23275462,9.530261,-3.8049285,24.871693,1.0091654,0
216607515,0.93188095,-0.0072949347,-0.022738151,0.36197874,0.2929194,0.28726253,9.714584,-8.459208,26.87059,3.62709,0
216640849,0.93159074,-0.011560228,-0.01619817,0.362965,0.09257949,0.05496177,9.75276,-5.5347557,25.901684,3.9886966,0
216674183,0.9311578,-0.015320275,-0.008898877,0.36418694,-0.006578535,0.21759328,9.815889,-2.9664648,27.68433,4.9287686,0
216707517,0.9304714,-0.018774923,-0.0012151691,0.36588237,-0.10229048,0.25954953,10.113165,-1.5123843,28.498714,6.7846084,0
216740851,0.92943555,-0.021662217,0.005335367,0.36831072,-0.37268224,0.27081674,10.272534,-1.1486766,24.110487,9.504499,0
216774185,0.92822355,-0.023894137,0.0111497,0.3710885,-0.45850235,0.33666414,10.180602,-0.01240945,20.904554,10.814162,0
216807519,0.92677075,-0.026275378,0.017345736,0.37430674,-0.43932697,0.3227475,10.081463,-0.045219637,22.285498,12.565428,0
216840853,0.92511606,-0.02822931,0.024429873,0.37784573,-0.6537285,0.36264372,10.144372,2.4146228,24.548437,13.964811,0
216874187,0.9229338,-0.031697344,0.030406157,0.38244593,-0.87023944,0.5440133,10.445873,-3.9885287,22.93267,17.80843,0
216907521,0.92048705,-0.033485245,0.036163945,0.38765383,-1.0852383,0.35595548,10.387506,0.9538054,19.991085,20.255379,0
216940855,0.9174562,-0.034716893,0.041680135,0.3941223,-1.0462872,0.6690239,10.199302,2.1599581,18.41306,25.078587,0
216974189,0.913907,-0.03727436,0.04680041,0.40149122,-1.1241938,-0.044254303,10.333272,-2.7579765,18.928026,28.402142,0
217007523,0.910683,-0.037933037,0.05114873,0.40816957,-1.2486,0.0010273415,10.341555,2.290703,13.919544,25.993008,0
217040857,0.907137,-0.040797044,0.054234408,0.4153286,-1.315896,0.16410206,10.376424,-6.5165286,13.055774,27.40395,0
217074191,0.9031481,-0.04319388,0.05595829,0.42347082,-1.5874094,0.27840716,10.539109,-7.2547164,8.086587,31.00725,0
217107525,0.8989419,-0.046396006,0.057133093,0.4318424,-1.3480155,-0.20890057,10.5212755,-10.6349745,7.561126,31.807781,0
217140859,0.8950301,-0.04672542,0.05847817,0.43968067,-1.6289853,-0.1469002,10.664477,-1.3553653,3.850821,30.318708,0
217174193,0.8908752,-0.048176505,0.0582537,0.44791493,-1.4731691,0.0870848,10.488073,-7.299022,0.703018,31.427172,0
217207527,0.88617754,-0.049838435,0.057703394,0.4570308,-1.4975718,-0.27271506,10.4742565,-8.715713,-0.007331769,34.877388,0
217240861,0.8817991,-0.049225923,0.057759166,0.46548033,-1.4552498,-0.4994261,10.265039,-0.6468394,-1.6822999,32.902493,0
217274195,0.87727404,-0.050529193,0.05637206,0.4739832,-1.494987,-0.27519614,10.281887,-8.796882,-2.969149,32.670914,0
217307529,0.8727807,-0.05114958,0.05408569,0.4824035,-1.4486383,-0.57364905,10.305946,-8.179697,-6.7855616,32.346745,0
217340863,0.86853343,-0.049828976,0.053275328,0.49023417,-1.3677118,-0.4738049,10.368183,0.24804641,-5.5162315,30.789288,0
217374197,0.86396605,-0.05036523,0.050356727,0.4984887,-1.4353831,-0.40143043,10.5342045,-8.979506,-8.694533,31.891512,0
217407531,0.8594666,-0.050359342,0.0463665,0.50658894,-1.3634169,-0.41531795,10.578964,-9.163805,-12.791594,31.226427,0
217440865,0.85482734,-0.05045565,0.041489657,0.5147855,-1.1872308,-0.6141248,10.7538395,-11.045616,-15.227713,31.58397,0
217474199,0.850709,-0.047297105,0.037719253,0.5221451,-1.120603,-1.0176115,10.672872,0.6924537,-17.6645,28.859083,0
217507533,0.84654474,-0.044751026,0.032444894,0.5294409,-1.1033332,-0.6571004,10.588991,-3.790337,-20.945213,28.426846,0
217540867,0.84276605,-0.043534882,0.025764426,0.53589827,-0.90372777,-1.2763569,10.520823,-10.0589485,-22.53091,24.911066,0
217574201,0.8395174,-0.03955913,0.020434272,0.5415063,-0.74735487,-1.0992389,10.618601,0.5880537,-23.621496,21.909271,0
217607535,0.83609897,-0.035986807,0.012881766,0.54724604,-0.72565496,-1.0787327,10.520887,-4.736437,-29.289364,22.265894,0
217640869,0.8328942,-0.033784803,0.0038899635,0.5523871,-0.53958404,-1.4184065,10.439034,-11.320268,-30.784678,19.900055,0
217674203,0.8305143,-0.029178878,-0.0042096125,0.5562173,-0.37303823,-1.6811776,10.254537,-2.6181076,-32.653976,14.693323,0
217707537,0.82870543,-0.023912076,-0.011967661,0.55904675,-0.22886,-1.2624754,10.235226,-0.024857547,-32.834217,10.772273,0
217740871,0.82699966,-0.019643,-0.021019505,0.56146646,-0.042065427,-1.2875812,10.216401,-5.3522873,-34.55838,9.187101,0
217774205,0.8254452,-0.013410395,-0.02910981,0.5635723,0.16953328,-1.5451673,10.088193,2.0823102,-35.58872,8.042095,0
217807539,0.82411253,-0.0067614187,-0.037563536,0.5651394,0.27633527,-1.6542876,9.860888,2.5246341,-37.37773,5.9799786,0
217840873,0.8237002,-0.000674326,-0.04622712,0.5651386,0.55175614,-2.0517576,9.558921,0.35288247,-36.724937,-0.2051232,0
217874207,0.82411075,0.005382363,-0.054314498,0.5637939,0.6900306,-1.8228486,9.42201,1.1826969,-34.89926,-5.6368914,0
217907541,0.8249593,0.011187476,-0.062198997,0.561649,0.78005683,-1.9338198,9.329534,0.711786,-33.769344,-8.737083,0
217940875,0.8263262,0.016830837,-0.07009861,0.55855954,0.9266014,-1.7040578,9.06075,0.006675429,-33.42478,-12.416873,0
217974209,0.8281967,0.02035914,-0.078016795,0.5546079,1.0937723,-1.6232086,9.121076,-6.271011,-29.344425,-15.348381,0
